ANO,TRIMESTRE,PROVEEDOR,COD_DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,CAB_MUNICIPAL,COBERT_2G,COBERT_3G,COBERT_4G,COBERT_LTE
2018,1,AVANTEL S.A.S,13,BOLÍVAR,CÓRDOBA,S,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,70,SUCRE,MAJAGUAL,N,N,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CANDELARIA,N,N,N,N,N
2018,3,AVANTEL S.A.S,68,SANTANDER,GAMBITA,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,CALDONO,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,PALMIRA,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,99,VICHADA,LA PRIMAVERA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,GARZÓN,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,N,N,N,N,N
2018,2,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,SAN ESTANISLAO,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,ACHÍ,N,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,COGUA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,SAN VICENTE DEL CAGUÁN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,BUENAVENTURA,N,S,S,N,S
2018,2,COLOMBIA MOVIL  S.A ESP,66,RISARALDA,GUÁTICA,S,S,S,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,FUNES,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,IBAGUÉ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,LA ESTRELLA,N,N,N,N,N
2018,4,AVANTEL S.A.S,13,BOLÍVAR,MAGANGUÉ,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,GUAMAL,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAHAGÚN,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,LA PEÑA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,SAN MARTÍN,N,N,N,N,N
2018,2,AVANTEL S.A.S,25,CUNDINAMARCA,SUBACHOQUE,S,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAN BENITO ABAD,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,CHACHAGÜÍ,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,CONVENCIÓN,N,S,S,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,SANTA MARTA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,SANTANDER DE QUILICHAO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,TULUÁ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,ZIPAQUIRÁ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,CONTADERO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,TELLO,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,INZÁ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,ARAUCA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,RIONEGRO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,50,META,VILLAVICENCIO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,MILÁN,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,GUAPI,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,CHIRIGUANÁ,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,RIONEGRO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CALI,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,PUERTO ESCONDIDO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,PALMIRA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,TAMALAMEQUE,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,YOLOMBÓ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,CÓRDOBA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,BOLÍVAR,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,LEIVA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,MANIZALES,N,S,S,N,S
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,DUITAMA,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,PINILLOS,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAN MARCOS,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,AGRADO,N,S,S,N,N
2018,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,15,BOYACÁ,CHIQUINQUIRÁ,S,N,N,N,S
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,SUTAMARCHÁN,S,S,S,N,N
2018,2,AVANTEL S.A.S,76,VALLE DEL CAUCA,CARTAGO,S,S,N,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,LA ESPERANZA,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,VALLEDUPAR,N,N,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,PLANETA RICA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,SAN VICENTE DEL CAGUÁN,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,MONTEBELLO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,50,META,VISTAHERMOSA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SALGAR,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,AGUAZUL,N,S,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,63,QUINDÍO,MONTENEGRO,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,ZIPAQUIRÁ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,FRANCISCO PIZARRO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,FLANDES,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,LA CRUZ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,GIRÓN,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,LORICA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,SAN VICENTE DEL CAGUÁN,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,ACANDÍ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAN PELAYO,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,20,CESAR,MANAURE,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,RONCESVALLES,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,SIBATÉ,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,ALGECIRAS,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,PIJIÑO DEL CARMEN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MARGARITA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,SAN LORENZO,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,PELAYA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,DAGUA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,MARMATO,N,N,N,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,RIONEGRO,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,TORO,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,05,ANTIOQUIA,MEDELLÍN,N,N,N,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,LOS CÓRDOBAS,N,N,N,N,N
2018,3,AVANTEL S.A.S,18,CAQUETA,SAN VICENTE DEL CAGUÁN,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,PALMIRA,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,SAN JOSÉ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,PEREIRA,N,S,N,N,N
2018,3,AVANTEL S.A.S,05,ANTIOQUIA,SAN CARLOS,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,TITIRIBÍ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,ANAPOIMA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,RIOSUCIO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,PAEZ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,LA FLORIDA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,SAN CALIXTO,N,N,N,N,N
2018,4,AVANTEL S.A.S,15,BOYACÁ,SAN PABLO DE BORBUR,S,N,N,N,N
2018,2,AVANTEL S.A.S,23,CÓRDOBA,PLANETA RICA,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,LLORÓ,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,63,QUINDÍO,SALENTO,S,S,S,N,N
2018,1,AVANTEL S.A.S,05,ANTIOQUIA,CALDAS,S,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,SAN LUIS DE GACENO,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,GONZÁLEZ,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,JAMUNDÍ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,PALOCABILDO,S,S,S,N,S
2018,2,COLOMBIA MOVIL  S.A ESP,17,CALDAS,PALESTINA,N,S,S,N,N
2018,4,AVANTEL S.A.S,05,ANTIOQUIA,HELICONIA,S,N,N,N,N
2018,1,AVANTEL S.A.S,05,ANTIOQUIA,TITIRIBÍ,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,MARMATO,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,PALMIRA,N,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,CALDONO,N,S,S,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,81,ARAUCA,FORTUL,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,11,BOGOTÁ D.C.,"BOGOTÁ, D.C.",N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,CIRCASIA,N,S,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,44,LA GUAJIRA,ALBANIA,N,S,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,SAN JUAN NEPOMUCENO,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,CONVENCIÓN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,RESTREPO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,IBAGUÉ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,BAJO BAUDÓ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,SOCHA,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,50,META,VISTAHERMOSA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,LÓPEZ,N,N,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,MANIZALES,S,S,S,N,S
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,PIEDRAS,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAN ANTERO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,TIQUISIO,S,S,S,N,S
2018,1,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,MACHETA,S,S,S,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,IBAGUÉ,N,S,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,66,RISARALDA,PEREIRA,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,SARDINATA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,GUADALAJARA DE BUGA,N,N,N,N,N
2018,2,AVANTEL S.A.S,52,NARIÑO,LA UNIÓN,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,MILÁN,N,N,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,ASTREA,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,LA DORADA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,COLOSO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SONSON,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,PUERRES,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,URUMITA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,SAN ANTONIO,N,N,N,N,N
2018,2,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,MOMIL,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,BELÉN DE UMBRÍA,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,SANTA MARTA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,TOCANCIPÁ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,TULUÁ,N,N,N,N,N
2018,2,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,SOPLAVIENTO,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,PASTO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,CAIMITO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,BUENAVISTA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,VALENCIA,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,41,HUILA,ALGECIRAS,S,N,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,POPAYÁN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,PAIPA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MARGARITA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,TALAIGUA NUEVO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,08,ATLÁNTICO,TUBARÁ,N,S,S,N,N
2018,1,AVANTEL S.A.S,05,ANTIOQUIA,FRONTINO,S,N,N,N,N
2018,1,AVANTEL S.A.S,68,SANTANDER,GUAPOTÁ,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,SAN CALIXTO,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,SOPÓ,S,S,S,N,S
2018,3,COLOMBIA MOVIL  S.A ESP,20,CESAR,BOSCONIA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,VALENCIA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,CONCORDIA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAHAGÚN,N,N,N,N,N
2018,3,AVANTEL S.A.S,27,CHOCÓ,EL LITORAL DEL SAN JUAN,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,LA VICTORIA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,BARBOSA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,SAN CALIXTO,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,MANAURE,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,FÚQUENE,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,CUNDAY,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,YONDÓ,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,PALMITO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,FLORIDA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SINCELEJO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,CIUDAD BOLÍVAR,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CALI,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,EL CHARCO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,OIBA,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CANDELARIA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,TEORAMA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,CARTAGENA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,BUENAVENTURA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,EL CARMEN,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,SANTANDER DE QUILICHAO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,PEQUE,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,PÁCORA,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,OVEJAS,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,TIMBIQUÍ,N,N,N,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,17,CALDAS,LA MERCED,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,OVEJAS,N,N,N,N,N
2018,1,AVANTEL S.A.S,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,S,S,N,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,3,AVANTEL S.A.S,68,SANTANDER,BARBOSA,S,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,VENADILLO,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,ARGELIA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,LLORÓ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,UNIÓN PANAMERICANA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,50,META,VILLAVICENCIO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,PITALITO,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,EL CHARCO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,EL LITORAL DEL SAN JUAN,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,ALGARROBO,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,LA CEJA,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,QUEBRADANEGRA,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,CALDONO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,BUESACO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,50,META,VILLAVICENCIO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SABANETA,N,S,S,N,N
2018,3,AVANTEL S.A.S,47,MAGDALENA,CIÉNAGA,S,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,SANDONÁ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,CHIMICHAGUA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,SOTAQUIRÁ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,GUACA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,OVEJAS,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,PUERTO LÓPEZ,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,CHIQUINQUIRÁ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,86,PUTUMAYO,VALLE DEL GUAMUEZ,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,SANTA BÁRBARA DE PINTO,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,POPAYÁN,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,NEIVA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CALIMA,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,BETULIA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,PUENTE NACIONAL,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,ACHÍ,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,FLANDES,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,MAJAGUAL,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,FOSCA,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,SARDINATA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,CURILLO,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,NÓVITA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,99,VICHADA,LA PRIMAVERA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,PUERTO WILCHES,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,VALLEDUPAR,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,SANTA BÁRBARA,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,CUCAITA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,ROSAS,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,EL ÁGUILA,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,SANTA ROSA,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,CHINÚ,S,S,S,N,S
